,urgency,takeSequence,companyCount,marketCommentary,relevance,sentimentNegative,sentimentPositive,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D,Y,sentimentProportion,takeSequency,sentimentClassPositive,sentimentClassNegative
354,3.0,1.0,1.0,1.0,1.0,0.283439,0.543136,0.0,0.0,1.0,1.0,17.0,105.0,115.0,115.0,-1.0,0.9815864022662889,1.0,1.0,0.0
355,3.0,1.0,9.0,1.0,0.267261,0.585229,0.268515,0.0,1.0,1.0,1.0,3.0,8.0,109.0,119.0,1.0,0.14285714285714285,1.0,0.0,1.0
356,3.0,1.0,4.0,1.0,0.166667,0.819142,0.0556289,0.0,0.0,0.0,8.0,13.0,18.0,31.0,124.0,1.0,0.11469534050179211,1.0,0.0,1.0
357,3.0,1.0,1.0,1.0,1.0,0.817704,0.056231,2.0,2.0,2.0,2.0,12.0,30.0,30.0,128.0,-1.0,0.7901023890784983,1.0,0.0,1.0
358,3.0,1.0,3.0,1.0,1.0,0.663624,0.216421,0.0,0.0,0.0,0.0,17.0,31.0,36.0,66.0,1.0,0.43621399176954734,1.0,0.0,1.0
359,3.0,1.0,2.0,1.0,0.408248,0.425511,0.23234,0.0,0.0,0.0,0.0,4.0,23.0,41.0,43.0,1.0,1.0,1.0,0.0,1.0
360,3.0,1.0,4.0,1.0,0.0944911,0.0449074,0.82481,0.0,0.0,0.0,0.0,0.0,2.0,22.0,37.0,1.0,0.07448275862068965,1.0,1.0,0.0
361,3.0,1.0,2.0,1.0,0.316228,0.203858,0.401148,0.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,1.0,1.0,1.0,1.0,0.0
362,3.0,1.0,1.0,1.0,1.0,0.0998972,0.520192,0.0,0.0,0.0,0.0,4.0,5.0,5.0,20.0,1.0,0.8843537414965986,1.0,1.0,0.0
363,3.0,1.0,1.0,1.0,0.353553,0.676373,0.206466,0.0,0.0,0.0,0.0,20.0,25.0,26.0,31.0,-1.0,1.0,1.0,0.0,1.0
364,3.0,1.0,8.0,1.0,0.288675,0.0817562,0.300522,0.0,0.0,0.0,0.0,7.0,29.0,30.0,30.0,-1.0,0.1757188498402556,1.0,0.0,0.0
365,3.0,1.0,8.0,1.0,0.288675,0.0817562,0.300522,0.0,0.0,1.0,1.0,0.0,1.0,24.0,32.0,-1.0,0.16819571865443425,1.0,0.0,0.0
366,3.0,1.0,1.0,1.0,1.0,0.0465239,0.822061,0.0,0.0,0.0,0.0,0.0,2.0,4.0,29.0,1.0,0.7384843982169391,1.0,1.0,0.0
367,3.0,1.0,3.0,1.0,0.408248,0.0488537,0.817973,0.0,0.0,0.0,0.0,2.0,4.0,5.0,23.0,1.0,1.0,1.0,1.0,0.0
368,3.0,1.0,2.0,1.0,0.5,0.817895,0.0561419,0.0,0.0,0.0,0.0,2.0,4.0,6.0,8.0,1.0,0.3146853146853147,1.0,0.0,1.0
369,3.0,1.0,1.0,1.0,0.205196,0.00821055,0.540187,0.0,0.0,1.0,1.0,8.0,10.0,14.0,16.0,1.0,0.1712962962962963,1.0,1.0,0.0
370,3.0,1.0,6.0,1.0,0.229416,0.662424,0.217331,1.0,1.0,1.0,1.0,8.0,10.0,15.0,17.0,1.0,0.13945086705202311,1.0,0.0,1.0
371,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
372,3.0,1.0,3.0,1.0,0.316228,0.587038,0.27634,0.0,0.0,0.0,0.0,8.0,9.0,19.0,21.0,-1.0,1.0,1.0,0.0,1.0
373,3.0,1.0,4.0,1.0,0.19245,0.629027,0.243152,0.0,0.0,0.0,0.0,13.0,15.0,26.0,28.0,-1.0,1.0,1.0,0.0,1.0
374,3.0,1.0,1.0,1.0,1.0,0.0542225,0.809371,3.0,3.0,3.0,3.0,5.0,5.0,21.0,22.0,-1.0,1.0,1.0,1.0,0.0
375,3.0,1.0,1.0,1.0,0.161165,0.00832229,0.538682,0.0,1.0,1.0,1.0,15.0,16.0,24.0,32.0,-1.0,0.19402985074626866,1.0,1.0,0.0
376,3.0,1.0,1.0,1.0,1.0,0.666353,0.214336,0.0,0.0,0.0,0.0,7.0,24.0,24.0,40.0,-1.0,0.9763313609467456,1.0,0.0,1.0
377,3.0,1.0,6.0,1.0,0.104257,0.819142,0.0556297,1.0,1.0,1.0,1.0,12.0,35.0,36.0,45.0,-1.0,0.10247349823321555,1.0,0.0,1.0
378,1.0,20.0,19.0,1.0,0.707107,0.149849,0.233725,0.0,0.0,0.0,0.0,13.0,33.0,39.0,44.0,-1.0,1.0,0.0,0.0,0.0
379,3.0,1.0,6.0,1.0,0.0481125,0.682363,0.202178,1.0,1.0,1.0,1.0,6.0,6.0,21.0,40.0,-1.0,0.125,1.0,0.0,1.0
380,3.0,1.0,3.0,1.0,1.0,0.635787,0.119593,0.0,0.0,1.0,1.0,7.0,7.0,22.0,41.0,-1.0,1.0,1.0,0.0,1.0
381,3.0,1.0,5.0,1.0,0.447214,0.715985,0.169595,0.0,0.0,0.0,0.0,8.0,16.0,16.0,32.0,-1.0,0.19345238095238096,1.0,0.0,1.0
382,3.0,1.0,1.0,1.0,1.0,0.819139,0.0556301,1.0,1.0,1.0,1.0,10.0,19.0,24.0,28.0,-1.0,0.9,1.0,0.0,1.0
383,3.0,1.0,39.0,1.0,1.0,0.0174433,0.648384,4.0,5.0,5.0,5.0,9.0,27.0,35.0,35.0,-1.0,0.07317073170731707,1.0,1.0,0.0
384,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
385,3.0,1.0,6.0,1.0,0.117851,0.806989,0.0606787,2.0,2.0,2.0,2.0,6.0,8.0,19.0,36.0,-1.0,0.24347826086956523,1.0,0.0,1.0
386,3.0,1.0,2.0,1.0,1.0,0.00871149,0.535392,2.0,2.0,2.0,2.0,10.0,19.0,20.0,38.0,-1.0,1.0,1.0,1.0,0.0
387,3.0,1.0,2.0,1.0,0.188982,0.0313543,0.849748,1.0,1.0,1.0,1.0,47.0,59.0,61.0,72.0,1.0,0.038202247191011236,1.0,1.0,0.0
388,3.0,1.0,19.0,1.0,0.229416,0.557786,0.0661269,2.0,2.0,2.0,2.0,10.0,62.0,71.0,74.0,1.0,0.08093278463648834,1.0,0.0,1.0
389,3.0,1.0,2.0,1.0,1.0,0.15741,0.22773,0.0,0.0,0.0,0.0,2.0,2.0,54.0,72.0,1.0,0.8636363636363636,1.0,0.0,0.0
390,3.0,2.0,1.0,1.0,1.0,0.0932427,0.687677,1.0,1.0,1.0,1.0,8.0,10.0,20.0,73.0,1.0,0.7586872586872587,0.0,1.0,0.0
391,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
392,3.0,1.0,6.0,1.0,0.0359443,0.484124,0.35896,0.0,0.0,0.0,0.0,7.0,18.0,18.0,32.0,1.0,1.0,1.0,0.0,1.0
393,3.0,1.0,2.0,1.0,0.707107,0.659008,0.145255,0.0,0.0,0.0,0.0,7.0,13.0,21.0,24.0,1.0,1.0,1.0,0.0,1.0
394,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
395,3.0,1.0,1.0,1.0,1.0,0.0861415,0.762526,0.0,0.0,0.0,0.0,5.0,5.0,9.0,19.0,1.0,0.24778761061946902,1.0,1.0,0.0
396,3.0,1.0,2.0,1.0,1.0,0.0661769,0.667041,0.0,0.0,0.0,0.0,7.0,12.0,12.0,23.0,1.0,0.4806201550387597,1.0,1.0,0.0
397,3.0,1.0,2.0,1.0,1.0,0.025905,0.0619268,0.0,0.0,0.0,0.0,1.0,14.0,14.0,18.0,1.0,1.0,1.0,0.0,0.0
398,3.0,1.0,22.0,1.0,0.0762493,0.00832416,0.538535,3.0,3.0,3.0,3.0,8.0,18.0,22.0,22.0,1.0,0.07453416149068323,1.0,1.0,0.0
399,3.0,1.0,1.0,1.0,1.0,0.644416,0.115597,0.0,0.0,0.0,0.0,0.0,4.0,17.0,23.0,1.0,1.0,1.0,0.0,1.0
400,3.0,1.0,2.0,1.0,1.0,0.08801,0.593065,1.0,1.0,1.0,1.0,7.0,8.0,16.0,25.0,1.0,0.3942307692307692,1.0,1.0,0.0
401,3.0,1.0,4.0,1.0,0.408248,0.815896,0.0569832,0.0,0.0,0.0,0.0,7.0,9.0,13.0,26.0,1.0,1.0,1.0,0.0,1.0
402,3.0,1.0,20.0,1.0,0.262613,0.0321188,0.848235,0.0,0.0,0.0,4.0,2.0,11.0,12.0,21.0,1.0,0.10095238095238095,1.0,1.0,0.0
403,3.0,1.0,5.0,1.0,0.109109,0.19588,0.63246,0.0,0.0,0.0,0.0,0.0,9.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0
404,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
405,3.0,1.0,1.0,1.0,1.0,0.125488,0.486611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0
406,3.0,1.0,4.0,1.0,0.0890871,0.448032,0.252576,1.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,-1.0,0.1259124087591241,1.0,0.0,1.0
407,3.0,1.0,2.0,1.0,1.0,0.164473,0.222344,1.0,1.0,1.0,1.0,5.0,8.0,8.0,9.0,-1.0,0.598159509202454,1.0,0.0,0.0
408,3.0,1.0,1.0,1.0,1.0,0.167191,0.663867,0.0,0.0,0.0,0.0,7.0,11.0,11.0,12.0,-1.0,0.9204545454545454,1.0,1.0,0.0
409,3.0,1.0,4.0,1.0,1.0,0.275533,0.338493,0.0,0.0,2.0,2.0,3.0,3.0,11.0,15.0,1.0,0.8354430379746836,1.0,0.0,0.0
410,3.0,1.0,5.0,1.0,1.0,0.5975,0.267857,1.0,1.0,1.0,1.0,2.0,6.0,9.0,18.0,1.0,0.8809980806142035,1.0,0.0,1.0
411,3.0,1.0,4.0,1.0,0.948683,0.637311,0.236701,0.0,0.0,0.0,0.0,1.0,8.0,8.0,16.0,1.0,0.18181818181818182,1.0,0.0,1.0
412,3.0,1.0,9.0,1.0,0.0894427,0.510727,0.15662,0.0,0.0,0.0,0.0,6.0,10.0,14.0,17.0,1.0,0.11412609736632083,1.0,0.0,1.0
413,3.0,1.0,9.0,1.0,0.0894427,0.510727,0.15662,1.0,1.0,1.0,1.0,2.0,10.0,15.0,15.0,1.0,0.11277602523659307,1.0,0.0,1.0
414,3.0,1.0,8.0,1.0,0.125988,0.0321818,0.376167,0.0,0.0,0.0,0.0,6.0,6.0,13.0,18.0,1.0,0.13170731707317074,1.0,0.0,0.0
415,3.0,1.0,1.0,1.0,0.630488,0.126478,0.711131,0.0,0.0,0.0,0.0,18.0,18.0,20.0,29.0,-1.0,0.5446859903381642,1.0,1.0,0.0
416,1.0,1.0,2.0,1.0,1.0,0.663545,0.216482,0.0,1.0,1.0,1.0,4.0,20.0,21.0,29.0,1.0,1.0,1.0,0.0,1.0
417,3.0,1.0,29.0,1.0,0.141421,0.105716,0.736145,4.0,4.0,4.0,4.0,45.0,66.0,66.0,68.0,1.0,0.07504078303425775,1.0,1.0,0.0
418,3.0,1.0,13.0,1.0,0.57735,0.292384,0.390695,0.0,0.0,0.0,0.0,5.0,52.0,71.0,71.0,1.0,0.273972602739726,1.0,1.0,0.0
419,3.0,1.0,1.0,1.0,1.0,0.0815369,0.751809,0.0,0.0,0.0,0.0,4.0,9.0,57.0,76.0,1.0,0.8950819672131147,1.0,1.0,0.0
420,1.0,1.0,3.0,1.0,1.0,0.00832299,0.538548,0.0,0.0,0.0,1.0,1.0,7.0,19.0,60.0,1.0,1.0,1.0,1.0,0.0
421,3.0,1.0,1.0,1.0,1.0,0.696374,0.0926012,1.0,1.0,1.0,1.0,6.0,11.0,14.0,65.0,1.0,0.9462686567164179,1.0,0.0,1.0
422,3.0,1.0,8.0,1.0,0.223607,0.720716,0.113219,2.0,2.0,2.0,2.0,11.0,18.0,23.0,26.0,1.0,0.13606194690265486,1.0,0.0,1.0
423,3.0,1.0,8.0,1.0,0.51031,0.0326765,0.847084,0.0,0.0,0.0,0.0,2.0,5.0,17.0,26.0,1.0,0.22324966974900926,1.0,1.0,0.0
424,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
425,3.0,1.0,7.0,1.0,0.149071,0.0197098,0.164816,1.0,1.0,1.0,1.0,1.0,5.0,9.0,22.0,1.0,0.06067251461988304,1.0,0.0,0.0
426,3.0,1.0,1.0,1.0,1.0,0.677657,0.205728,0.0,0.0,0.0,0.0,2.0,5.0,9.0,22.0,1.0,0.35855263157894735,1.0,0.0,1.0
427,3.0,1.0,1.0,1.0,1.0,0.684779,0.200355,0.0,0.0,0.0,0.0,4.0,8.0,11.0,14.0,1.0,0.9039812646370023,1.0,0.0,1.0
428,3.0,1.0,8.0,1.0,0.204124,0.785037,0.0687724,0.0,0.0,0.0,0.0,4.0,7.0,13.0,15.0,1.0,0.043209876543209874,1.0,0.0,1.0
429,3.0,1.0,5.0,1.0,0.353553,0.806553,0.0608619,0.0,0.0,0.0,0.0,2.0,5.0,10.0,14.0,1.0,1.0,1.0,0.0,1.0
430,3.0,1.0,2.0,1.0,1.0,0.127219,0.709874,2.0,2.0,2.0,2.0,4.0,10.0,10.0,17.0,1.0,0.9908424908424909,1.0,1.0,0.0
431,3.0,1.0,1.0,1.0,1.0,0.102831,0.739682,0.0,0.0,0.0,0.0,5.0,6.0,11.0,16.0,-1.0,0.9872389791183295,1.0,1.0,0.0
432,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
433,3.0,1.0,6.0,1.0,0.19245,0.0364188,0.825462,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,-1.0,0.16025641025641027,1.0,1.0,0.0
434,3.0,1.0,1.0,1.0,0.834058,0.0685935,0.787409,0.0,0.0,0.0,0.0,14.0,14.0,14.0,20.0,-1.0,0.3518776077885953,1.0,1.0,0.0
435,3.0,1.0,5.0,1.0,0.0695048,0.652261,0.134658,0.0,0.0,0.0,0.0,0.0,15.0,15.0,17.0,-1.0,1.0,1.0,0.0,1.0
436,3.0,1.0,2.0,1.0,1.0,0.0354667,0.84163,1.0,1.0,1.0,1.0,12.0,27.0,27.0,27.0,-1.0,0.860655737704918,1.0,1.0,0.0
437,3.0,1.0,22.0,1.0,0.150756,0.011695,0.304428,0.0,0.0,0.0,0.0,5.0,14.0,28.0,28.0,-1.0,0.07520891364902507,1.0,0.0,0.0
438,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
439,3.0,1.0,1.0,1.0,1.0,0.157337,0.227787,2.0,2.0,2.0,2.0,3.0,3.0,16.0,26.0,-1.0,0.9102564102564102,1.0,0.0,0.0
440,3.0,1.0,2.0,1.0,0.447214,0.362358,0.37767,0.0,0.0,0.0,0.0,0.0,4.0,5.0,18.0,-1.0,1.0,1.0,1.0,0.0
441,3.0,1.0,6.0,1.0,0.377964,0.730657,0.103302,1.0,1.0,1.0,1.0,6.0,11.0,11.0,16.0,-1.0,0.7512437810945274,1.0,0.0,1.0
442,3.0,1.0,3.0,1.0,0.5,0.691353,0.195338,0.0,0.0,0.0,0.0,2.0,8.0,12.0,12.0,-1.0,1.0,1.0,0.0,1.0
443,3.0,1.0,4.0,1.0,0.377964,0.00947612,0.522157,0.0,0.0,0.0,0.0,2.0,2.0,7.0,11.0,-1.0,0.4122137404580153,1.0,1.0,0.0
444,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
445,3.0,1.0,3.0,1.0,1.0,0.698494,0.182187,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,-1.0,0.5833333333333334,1.0,0.0,1.0
446,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
447,3.0,1.0,1.0,1.0,1.0,0.0319719,0.848432,4.0,4.0,4.0,4.0,8.0,8.0,8.0,19.0,1.0,0.84,1.0,1.0,0.0
448,3.0,1.0,1.0,1.0,1.0,0.0948293,0.529858,0.0,0.0,0.0,1.0,0.0,9.0,9.0,17.0,-1.0,0.989010989010989,1.0,1.0,0.0
449,3.0,1.0,4.0,1.0,0.223607,0.650343,0.137827,1.0,1.0,1.0,1.0,2.0,11.0,11.0,11.0,-1.0,0.1461038961038961,1.0,0.0,1.0
450,3.0,1.0,6.0,1.0,0.426401,0.815636,0.0570739,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,-1.0,0.07467811158798283,1.0,0.0,1.0
451,3.0,1.0,6.0,1.0,0.353553,0.803576,0.0648078,0.0,0.0,0.0,0.0,1.0,7.0,9.0,10.0,-1.0,0.6122448979591837,1.0,0.0,1.0
452,1.0,1.0,1.0,1.0,1.0,0.133481,0.24768,1.0,1.0,1.0,1.0,2.0,4.0,6.0,16.0,-1.0,1.0,1.0,0.0,0.0
453,3.0,1.0,1.0,1.0,1.0,0.0929968,0.549647,1.0,2.0,2.0,3.0,2.0,5.0,5.0,8.0,-1.0,0.989100817438692,1.0,1.0,0.0
454,3.0,1.0,4.0,1.0,0.0716115,0.0139897,0.186851,2.0,2.0,2.0,2.0,2.0,11.0,17.0,18.0,1.0,0.045112781954887216,1.0,0.0,0.0
455,3.0,1.0,1.0,1.0,1.0,0.0343375,0.842288,1.0,1.0,1.0,1.0,6.0,6.0,10.0,20.0,1.0,0.8611111111111112,1.0,1.0,0.0
456,3.0,1.0,1.0,1.0,1.0,0.0651173,0.715881,1.0,3.0,3.0,3.0,6.0,13.0,15.0,24.0,1.0,1.0,1.0,1.0,0.0
457,3.0,1.0,4.0,1.0,0.154303,0.814444,0.0575691,1.0,1.0,1.0,1.0,3.0,7.0,7.0,8.0,-1.0,0.15501519756838905,1.0,0.0,1.0
458,3.0,1.0,1.0,1.0,1.0,0.52255,0.328889,0.0,0.0,0.0,0.0,0.0,11.0,18.0,20.0,1.0,0.712468193384224,1.0,0.0,1.0
459,1.0,1.0,1.0,1.0,1.0,0.819143,0.0556283,1.0,2.0,2.0,2.0,6.0,34.0,35.0,35.0,1.0,1.0,1.0,0.0,1.0
460,3.0,1.0,38.0,1.0,0.0287599,0.819129,0.0556343,0.0,0.0,1.0,1.0,1.0,2.0,33.0,37.0,1.0,0.04934541792547835,1.0,0.0,1.0
461,3.0,1.0,1.0,1.0,1.0,0.148355,0.234937,2.0,2.0,2.0,2.0,3.0,5.0,8.0,38.0,1.0,0.8554216867469879,1.0,0.0,0.0
462,3.0,1.0,3.0,1.0,0.140028,0.445916,0.209173,0.0,0.0,0.0,0.0,3.0,10.0,10.0,12.0,1.0,0.08228379513014274,1.0,0.0,1.0
463,3.0,1.0,1.0,1.0,1.0,0.218217,0.608786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8667642752562226,1.0,1.0,0.0
464,3.0,1.0,4.0,1.0,1.0,0.0945099,0.489221,0.0,0.0,0.0,0.0,0.0,5.0,12.0,12.0,-1.0,0.3197172034564022,1.0,1.0,0.0
465,3.0,1.0,1.0,1.0,1.0,0.0469255,0.771355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.7808219178082192,1.0,1.0,0.0
466,3.0,1.0,3.0,1.0,0.353553,0.307188,0.374426,0.0,0.0,0.0,0.0,6.0,8.0,8.0,15.0,-1.0,1.0,1.0,1.0,0.0
467,3.0,1.0,5.0,1.0,0.144338,0.355089,0.475162,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,-1.0,0.1075050709939148,1.0,1.0,0.0
468,1.0,1.0,2.0,1.0,1.0,0.00645554,0.562318,0.0,0.0,0.0,0.0,3.0,11.0,13.0,13.0,-1.0,1.0,1.0,1.0,0.0
469,3.0,1.0,1.0,1.0,1.0,0.0167275,0.6268,0.0,0.0,0.0,0.0,2.0,13.0,15.0,15.0,-1.0,0.9251968503937008,1.0,1.0,0.0
470,3.0,1.0,1.0,1.0,1.0,0.175899,0.428997,0.0,0.0,0.0,0.0,7.0,7.0,7.0,26.0,-1.0,1.0,1.0,1.0,0.0
471,3.0,1.0,5.0,1.0,1.0,0.108881,0.508364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,-1.0,0.36482084690553745,1.0,1.0,0.0
472,3.0,1.0,1.0,1.0,1.0,0.069186,0.786565,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,-1.0,0.8853410740203193,1.0,1.0,0.0
473,3.0,1.0,1.0,1.0,1.0,0.086545,0.626454,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,-1.0,0.8823529411764706,1.0,1.0,0.0
474,3.0,1.0,1.0,1.0,0.392232,0.0659005,0.791416,4.0,4.0,4.0,4.0,6.0,6.0,10.0,20.0,-1.0,0.20285714285714285,1.0,1.0,0.0
475,3.0,1.0,1.0,1.0,1.0,0.121241,0.405393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.48633879781420764,1.0,0.0,0.0
476,3.0,1.0,2.0,1.0,1.0,0.0175851,0.469483,0.0,0.0,0.0,0.0,13.0,20.0,22.0,25.0,-1.0,1.0,1.0,0.0,0.0
477,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
478,3.0,1.0,2.0,1.0,1.0,0.125802,0.486214,1.0,2.0,2.0,2.0,1.0,14.0,22.0,22.0,-1.0,1.0,1.0,1.0,0.0
479,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
480,3.0,1.0,1.0,1.0,1.0,0.044936,0.824768,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,-1.0,0.3238815374921235,1.0,1.0,0.0
481,3.0,1.0,1.0,1.0,0.102062,0.389811,0.2557,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,-1.0,0.1852589641434263,1.0,0.0,1.0
482,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
483,3.0,1.0,2.0,1.0,0.218218,0.0405343,0.832477,2.0,2.0,2.0,2.0,3.0,5.0,5.0,7.0,-1.0,0.2839506172839506,1.0,1.0,0.0
484,3.0,1.0,4.0,1.0,0.144338,0.386528,0.44655,1.0,1.0,1.0,1.0,6.0,6.0,10.0,12.0,-1.0,0.057291666666666664,1.0,1.0,0.0
485,3.0,1.0,1.0,1.0,1.0,0.0153182,0.060741,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,-1.0,0.896,1.0,0.0,0.0
486,3.0,1.0,1.0,1.0,1.0,0.0377329,0.837558,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,-1.0,0.7158671586715867,1.0,1.0,0.0
487,3.0,1.0,5.0,1.0,0.478091,0.180233,0.424524,0.0,0.0,0.0,0.0,10.0,29.0,36.0,40.0,-1.0,0.19242579324462641,1.0,1.0,0.0
488,3.0,1.0,3.0,1.0,0.0589256,0.29406,0.321281,1.0,1.0,1.0,1.0,8.0,22.0,45.0,45.0,-1.0,0.16176470588235295,1.0,0.0,0.0
489,3.0,1.0,39.0,1.0,0.01114,0.643733,0.230949,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,-1.0,0.01953222194575765,1.0,0.0,1.0
490,3.0,1.0,40.0,1.0,1.0,0.667487,0.201944,3.0,3.0,3.0,3.0,5.0,5.0,5.0,8.0,-1.0,0.060595384886383656,1.0,0.0,1.0
491,3.0,1.0,2.0,1.0,0.353553,0.34173,0.303909,0.0,0.0,0.0,0.0,2.0,8.0,8.0,8.0,-1.0,1.0,1.0,0.0,0.0
492,3.0,1.0,40.0,1.0,0.0067371,0.0139284,0.489876,3.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,-1.0,0.01048636772196145,1.0,0.0,0.0
493,3.0,1.0,1.0,1.0,1.0,0.00926603,0.546299,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.8955223880597015,1.0,1.0,0.0
494,3.0,1.0,34.0,1.0,0.00937903,0.323971,0.496486,0.0,0.0,1.0,6.0,1.0,1.0,3.0,16.0,1.0,0.016191481872580078,1.0,1.0,0.0
495,3.0,1.0,1.0,1.0,1.0,0.159997,0.445989,0.0,0.0,0.0,0.0,3.0,4.0,5.0,12.0,-1.0,0.37636761487964987,1.0,1.0,0.0
496,3.0,1.0,1.0,1.0,1.0,0.13545,0.24863,1.0,3.0,3.0,3.0,2.0,11.0,11.0,16.0,1.0,0.8793103448275862,1.0,0.0,0.0
497,3.0,1.0,1.0,1.0,1.0,0.0431823,0.827803,0.0,0.0,0.0,0.0,0.0,8.0,9.0,15.0,1.0,0.929,1.0,1.0,0.0
498,3.0,1.0,38.0,1.0,0.0124226,0.0147572,0.516604,3.0,3.0,3.0,3.0,4.0,7.0,16.0,16.0,-1.0,0.04091341579448145,1.0,1.0,0.0
499,3.0,1.0,1.0,1.0,0.57735,0.015553,0.362914,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.1581450653983353,1.0,0.0,0.0
500,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
501,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
502,3.0,1.0,12.0,1.0,0.377964,0.212175,0.543896,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,-1.0,1.0,1.0,1.0,0.0
503,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
504,3.0,1.0,1.0,1.0,1.0,0.814627,0.0574916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.8267148014440433,1.0,0.0,1.0
505,3.0,1.0,3.0,1.0,0.109109,0.819133,0.0556325,0.0,0.0,0.0,0.0,4.0,5.0,6.0,6.0,-1.0,0.08290155440414508,1.0,0.0,1.0
506,3.0,1.0,38.0,1.0,0.0226805,0.00914165,0.53153,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,-1.0,0.06321292775665399,1.0,1.0,0.0
507,3.0,1.0,41.0,1.0,0.0132221,0.241058,0.58533,5.0,5.0,5.0,5.0,17.0,17.0,17.0,17.0,-1.0,0.0441017316017316,1.0,1.0,0.0
508,3.0,1.0,1.0,1.0,1.0,0.0852489,0.564562,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,-1.0,0.988950276243094,1.0,1.0,0.0
509,3.0,1.0,1.0,1.0,0.231455,0.0110867,0.511055,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,-1.0,0.3908496732026144,1.0,1.0,0.0
510,3.0,1.0,1.0,1.0,1.0,0.115194,0.491705,3.0,3.0,3.0,3.0,15.0,15.0,20.0,22.0,-1.0,0.9125,1.0,1.0,0.0
511,3.0,1.0,1.0,1.0,1.0,0.0520309,0.812911,0.0,0.0,0.0,0.0,1.0,17.0,17.0,22.0,-1.0,1.0,1.0,1.0,0.0
512,3.0,1.0,3.0,1.0,1.0,0.309381,0.517986,0.0,0.0,0.0,0.0,2.0,19.0,19.0,24.0,-1.0,0.3365695792880259,1.0,1.0,0.0
513,3.0,1.0,1.0,1.0,1.0,0.0343087,0.806539,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,-1.0,0.7329608938547486,1.0,1.0,0.0
514,3.0,1.0,1.0,1.0,0.46291,0.235023,0.372835,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,0.266857962697274,1.0,0.0,0.0
515,3.0,1.0,1.0,1.0,1.0,0.815098,0.0572967,2.0,2.0,2.0,2.0,9.0,10.0,10.0,11.0,1.0,0.8235294117647058,1.0,0.0,1.0
516,3.0,1.0,1.0,1.0,1.0,0.0633225,0.795283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8384332925336597,1.0,1.0,0.0
517,3.0,1.0,1.0,1.0,1.0,0.628327,0.210016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.44915824915824915,1.0,0.0,1.0
