,urgency,takeSequence,companyCount,marketCommentary,relevance,sentimentNegative,sentimentPositive,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D,Y,sentimentProportion,takeSequency,sentimentClassPositive,sentimentClassNegative
7224,3.0,1.0,3.0,1.0,0.5,0.635694,0.189986,2.0,2.0,2.0,2.0,98.0,105.0,127.0,145.0,1.0,0.19222903885480572,1.0,0.0,1.0
7225,3.0,1.0,3.0,1.0,0.353553,0.642841,0.229429,0.0,0.0,0.0,0.0,39.0,116.0,132.0,152.0,1.0,1.0,1.0,0.0,1.0
7226,3.0,1.0,3.0,1.0,0.377964,0.0396203,0.834113,0.0,0.0,0.0,0.0,22.0,134.0,141.0,163.0,1.0,0.1558641975308642,1.0,1.0,0.0
7227,3.0,1.0,7.0,1.0,1.0,0.805684,0.0612274,16.0,16.0,16.0,16.0,125.0,162.0,265.0,271.0,1.0,0.4477892756349953,1.0,0.0,1.0
7228,3.0,1.0,5.0,1.0,0.111111,0.803206,0.0623889,5.0,5.0,8.0,8.0,44.0,190.0,303.0,310.0,1.0,0.10600375234521577,1.0,0.0,1.0
7229,3.0,1.0,1.0,1.0,0.102062,0.190227,0.41443,1.0,1.0,1.0,1.0,11.0,21.0,189.0,225.0,-1.0,0.22118380062305296,1.0,1.0,0.0
7230,3.0,1.0,2.0,1.0,0.204124,0.699043,0.188609,1.0,1.0,1.0,1.0,11.0,25.0,76.0,222.0,-1.0,0.5,1.0,0.0,1.0
7231,3.0,1.0,4.0,1.0,1.0,0.418214,0.417933,8.0,8.0,8.0,8.0,22.0,44.0,54.0,223.0,-1.0,0.848761408083442,1.0,0.0,1.0
7232,3.0,1.0,1.0,1.0,1.0,0.266863,0.559194,2.0,4.0,4.0,4.0,33.0,67.0,81.0,129.0,-1.0,0.6048780487804878,1.0,1.0,0.0
7233,3.0,1.0,7.0,1.0,0.046225,0.107005,0.511178,11.0,11.0,11.0,11.0,30.0,84.0,105.0,116.0,-1.0,0.03295819935691318,1.0,1.0,0.0
7234,1.0,5.0,1.0,1.0,1.0,0.0206217,0.056133,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,-1.0,1.0,0.0,0.0,0.0
7235,1.0,4.0,1.0,1.0,1.0,0.00734928,0.550246,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,-1.0,1.0,0.0,1.0,0.0
7236,3.0,1.0,1.0,1.0,1.0,0.713037,0.119415,2.0,2.0,2.0,2.0,30.0,47.0,48.0,121.0,1.0,0.5463182897862233,1.0,0.0,1.0
7237,3.0,2.0,6.0,1.0,1.0,0.144076,0.23869,1.0,1.0,1.0,1.0,48.0,88.0,95.0,127.0,1.0,0.2466281310211946,0.0,0.0,0.0
7238,3.0,2.0,11.0,1.0,0.210042,0.0639402,0.755449,1.0,1.0,1.0,1.0,19.0,93.0,110.0,112.0,1.0,0.22604166666666667,0.0,1.0,0.0
7239,3.0,1.0,6.0,1.0,0.0351364,0.818687,0.0558159,3.0,3.0,3.0,3.0,34.0,38.0,101.0,142.0,1.0,0.07888446215139443,1.0,0.0,1.0
7240,3.0,1.0,4.0,1.0,0.129099,0.172248,0.216683,1.0,1.0,1.0,1.0,8.0,44.0,61.0,138.0,1.0,0.09386281588447654,1.0,0.0,0.0
7241,3.0,1.0,4.0,1.0,0.0857493,0.0341837,0.406473,1.0,1.0,1.0,1.0,5.0,46.0,50.0,113.0,1.0,0.11028315946348734,1.0,0.0,0.0
7242,3.0,1.0,4.0,1.0,0.188982,0.480051,0.364632,0.0,0.0,0.0,0.0,8.0,20.0,59.0,74.0,1.0,1.0,1.0,0.0,1.0
7243,3.0,1.0,5.0,1.0,0.149071,0.00868052,0.553,0.0,2.0,2.0,2.0,28.0,42.0,83.0,87.0,1.0,0.13449023861171366,1.0,1.0,0.0
7244,3.0,1.0,5.0,1.0,0.104257,0.664086,0.216064,0.0,0.0,0.0,0.0,22.0,28.0,62.0,76.0,1.0,1.0,1.0,0.0,1.0
7245,3.0,1.0,6.0,1.0,0.272166,0.428871,0.402994,0.0,0.0,0.0,0.0,34.0,59.0,88.0,103.0,1.0,0.26688632619439867,1.0,0.0,1.0
7246,3.0,1.0,3.0,1.0,0.34641,0.0199465,0.450312,0.0,0.0,0.0,0.0,43.0,101.0,103.0,140.0,1.0,0.22638680659670166,1.0,0.0,0.0
7247,3.0,2.0,12.0,1.0,0.0785674,0.670692,0.210988,7.0,7.0,7.0,7.0,36.0,104.0,128.0,159.0,1.0,0.10419026047565119,0.0,0.0,1.0
7248,3.0,1.0,2.0,1.0,0.57735,0.16038,0.49987,0.0,0.0,0.0,0.0,8.0,80.0,136.0,139.0,1.0,0.2182254196642686,1.0,1.0,0.0
7249,3.0,1.0,2.0,1.0,0.5,0.787844,0.068859,0.0,0.0,0.0,0.0,23.0,23.0,61.0,136.0,-1.0,0.1935483870967742,1.0,0.0,1.0
7250,3.0,1.0,3.0,1.0,0.202031,0.411969,0.423777,1.0,1.0,1.0,1.0,13.0,35.0,46.0,119.0,-1.0,0.15748031496062992,1.0,1.0,0.0
7251,3.0,1.0,6.0,1.0,0.0707107,0.765202,0.0893135,0.0,0.0,0.0,0.0,9.0,45.0,46.0,87.0,-1.0,0.09775641025641026,1.0,0.0,1.0
7252,3.0,2.0,7.0,1.0,0.101015,0.0114756,0.191548,5.0,5.0,5.0,5.0,7.0,26.0,55.0,58.0,1.0,0.08482142857142858,0.0,0.0,0.0
7253,3.0,1.0,4.0,1.0,0.0883883,0.688796,0.191422,0.0,0.0,0.0,0.0,20.0,20.0,30.0,52.0,-1.0,0.16055846422338568,1.0,0.0,1.0
7254,3.0,1.0,4.0,1.0,0.0645497,0.775859,0.0741267,0.0,0.0,0.0,0.0,22.0,43.0,51.0,62.0,-1.0,1.0,1.0,0.0,1.0
7255,3.0,1.0,6.0,1.0,0.0860663,0.652409,0.177528,0.0,0.0,0.0,0.0,20.0,57.0,57.0,68.0,-1.0,1.0,1.0,0.0,1.0
7256,3.0,2.0,7.0,1.0,0.0481125,0.465425,0.377131,0.0,0.0,0.0,0.0,15.0,54.0,74.0,82.0,-1.0,1.0,0.0,0.0,1.0
7257,3.0,1.0,3.0,1.0,0.124035,0.770156,0.0317473,0.0,0.0,0.0,0.0,7.0,41.0,78.0,78.0,-1.0,0.21606648199445982,1.0,0.0,1.0
7258,3.0,1.0,2.0,1.0,0.707107,0.0111234,0.202668,0.0,0.0,0.0,0.0,5.0,5.0,6.0,8.0,-1.0,1.0,1.0,0.0,0.0
7259,3.0,2.0,10.0,1.0,0.0407231,0.79295,0.0671461,0.0,0.0,0.0,0.0,29.0,34.0,38.0,71.0,-1.0,1.0,0.0,0.0,1.0
7260,3.0,1.0,6.0,1.0,0.108465,0.788386,0.0201843,1.0,1.0,1.0,1.0,10.0,41.0,42.0,63.0,-1.0,0.13706563706563707,1.0,0.0,1.0
7261,3.0,1.0,6.0,1.0,0.1,0.81249,0.0626943,1.0,1.0,1.0,1.0,3.0,42.0,45.0,53.0,-1.0,0.0968054211035818,1.0,0.0,1.0
7262,3.0,2.0,5.0,1.0,0.19803,0.593106,0.271494,1.0,1.0,1.0,1.0,4.0,19.0,50.0,50.0,-1.0,0.13961813842482101,0.0,0.0,1.0
7263,3.0,1.0,2.0,1.0,0.0771517,0.0134011,0.189689,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,-1.0,0.0685785536159601,1.0,0.0,0.0
7264,3.0,1.0,3.0,1.0,0.0953463,0.746439,0.0720817,11.0,11.0,11.0,11.0,17.0,42.0,47.0,58.0,-1.0,0.06535947712418301,1.0,0.0,1.0
7265,3.0,1.0,1.0,1.0,1.0,0.14197,0.466053,0.0,0.0,0.0,0.0,12.0,14.0,14.0,15.0,1.0,1.0,1.0,1.0,0.0
7266,3.0,1.0,1.0,1.0,1.0,0.565509,0.0913739,2.0,4.0,4.0,4.0,49.0,139.0,164.0,169.0,1.0,0.09423347398030943,1.0,0.0,1.0
7267,3.0,1.0,3.0,1.0,0.288675,0.794855,0.0658318,0.0,0.0,0.0,0.0,12.0,134.0,177.0,177.0,-1.0,0.2145922746781116,1.0,0.0,1.0
7268,3.0,1.0,5.0,1.0,0.065938,0.299112,0.147143,1.0,1.0,1.0,1.0,11.0,16.0,89.0,166.0,-1.0,0.17533432392273401,1.0,0.0,0.0
7269,3.0,1.0,4.0,1.0,0.111111,0.144138,0.239078,1.0,1.0,1.0,1.0,5.0,17.0,31.0,153.0,-1.0,0.07868383404864092,1.0,0.0,0.0
7270,3.0,2.0,7.0,1.0,0.129099,0.141981,0.692692,0.0,0.0,0.0,0.0,18.0,35.0,37.0,98.0,-1.0,1.0,0.0,1.0,0.0
7271,3.0,2.0,10.0,1.0,0.0547997,0.788644,0.0685092,0.0,0.0,0.0,0.0,22.0,44.0,56.0,77.0,-1.0,1.0,0.0,0.0,1.0
7272,3.0,2.0,9.0,1.0,0.196116,0.0211962,0.203918,1.0,1.0,1.0,1.0,33.0,72.0,90.0,91.0,-1.0,0.5269461077844312,0.0,0.0,0.0
7273,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
7274,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
7275,3.0,1.0,3.0,1.0,1.0,0.124733,0.510561,0.0,0.0,0.0,0.0,6.0,6.0,6.0,48.0,-1.0,0.7006369426751592,1.0,1.0,0.0
7276,3.0,1.0,4.0,1.0,0.288675,0.565968,0.287984,0.0,0.0,0.0,0.0,8.0,11.0,11.0,44.0,-1.0,1.0,1.0,0.0,1.0
7277,3.0,1.0,1.0,1.0,1.0,0.565783,0.173425,0.0,0.0,1.0,1.0,0.0,2.0,13.0,13.0,-1.0,0.19303482587064677,1.0,0.0,1.0
7278,3.0,1.0,4.0,1.0,0.174078,0.809719,0.0595345,0.0,0.0,0.0,0.0,3.0,5.0,8.0,17.0,1.0,0.4,1.0,0.0,1.0
7279,3.0,1.0,6.0,1.0,0.113228,0.418931,0.417325,0.0,0.0,0.0,0.0,5.0,9.0,11.0,17.0,1.0,1.0,1.0,0.0,1.0
7280,3.0,2.0,13.0,1.0,0.188982,0.817488,0.0563346,0.0,0.0,0.0,0.0,8.0,17.0,18.0,19.0,-1.0,1.0,0.0,0.0,1.0
7281,3.0,1.0,3.0,1.0,0.534522,0.815255,0.0572318,0.0,0.0,0.0,0.0,1.0,6.0,16.0,20.0,1.0,0.3498542274052478,1.0,0.0,1.0
7282,3.0,1.0,6.0,1.0,0.0992583,0.095482,0.255126,2.0,2.0,2.0,2.0,12.0,14.0,24.0,33.0,1.0,0.07270408163265306,1.0,0.0,0.0
7283,3.0,1.0,1.0,1.0,1.0,0.177204,0.279015,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,1.0,1.0,1.0,0.0,0.0
7284,3.0,1.0,4.0,1.0,1.0,0.613785,0.254815,7.0,7.0,7.0,7.0,44.0,59.0,61.0,71.0,-1.0,0.590566037735849,1.0,0.0,1.0
7285,3.0,1.0,1.0,1.0,1.0,0.275956,0.268501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9045307443365695,1.0,0.0,0.0
7286,3.0,1.0,1.0,1.0,1.0,0.136933,0.472397,0.0,0.0,0.0,1.0,4.0,6.0,6.0,17.0,1.0,0.9090909090909091,1.0,1.0,0.0
7287,3.0,1.0,6.0,1.0,0.189832,0.695134,0.192568,0.0,0.0,0.0,0.0,60.0,65.0,245.0,292.0,1.0,0.10279531109107304,1.0,0.0,1.0
7288,3.0,1.0,4.0,1.0,0.248069,0.035819,0.841118,2.0,2.0,2.0,2.0,21.0,85.0,88.0,310.0,-1.0,0.14921780986762936,1.0,1.0,0.0
7289,3.0,1.0,5.0,1.0,0.316228,0.528458,0.203911,1.0,1.0,1.0,1.0,9.0,90.0,95.0,275.0,-1.0,0.0707070707070707,1.0,0.0,1.0
7290,3.0,1.0,3.0,1.0,0.0550482,0.0144672,0.140532,0.0,0.0,2.0,2.0,8.0,36.0,99.0,105.0,1.0,0.03656307129798903,1.0,0.0,0.0
7291,3.0,1.0,6.0,1.0,0.0629941,0.687754,0.19678,0.0,0.0,0.0,0.0,98.0,107.0,111.0,141.0,-1.0,1.0,1.0,0.0,1.0
7292,3.0,1.0,5.0,1.0,0.0816497,0.790807,0.0677057,0.0,0.0,0.0,0.0,59.0,163.0,166.0,180.0,-1.0,1.0,1.0,0.0,1.0
7293,3.0,1.0,1.0,1.0,1.0,0.277775,0.432049,2.0,5.0,5.0,5.0,21.0,175.0,184.0,189.0,-1.0,0.5330739299610895,1.0,1.0,0.0
7294,3.0,4.0,16.0,1.0,0.0668153,0.560868,0.156262,0.0,0.0,0.0,0.0,16.0,92.0,194.0,197.0,1.0,1.0,0.0,0.0,1.0
7295,3.0,1.0,5.0,1.0,0.124035,0.809834,0.0594864,0.0,0.0,0.0,0.0,25.0,26.0,61.0,215.0,1.0,1.0,1.0,0.0,1.0
7296,3.0,2.0,8.0,1.0,0.05,0.0114114,0.205957,7.0,14.0,14.0,14.0,70.0,96.0,113.0,189.0,1.0,0.07006920415224914,0.0,0.0,0.0
7297,3.0,1.0,7.0,1.0,0.141421,0.801279,0.0630899,0.0,0.0,0.0,0.0,18.0,114.0,115.0,150.0,1.0,1.0,1.0,0.0,1.0
7298,3.0,1.0,3.0,1.0,1.0,0.595558,0.164865,4.0,4.0,4.0,4.0,22.0,115.0,136.0,156.0,1.0,0.699614890885751,1.0,0.0,1.0
7299,3.0,1.0,2.0,1.0,0.357217,0.105263,0.737478,1.0,1.0,1.0,1.0,33.0,76.0,169.0,176.0,1.0,0.797752808988764,1.0,1.0,0.0
7300,3.0,1.0,7.0,1.0,0.129099,0.0531007,0.45901,0.0,0.0,0.0,0.0,0.0,0.0,55.0,144.0,1.0,1.0,1.0,0.0,0.0
7301,3.0,1.0,1.0,1.0,0.25,0.0349178,0.842442,3.0,3.0,3.0,3.0,29.0,30.0,64.0,104.0,1.0,0.0794148380355277,1.0,1.0,0.0
7302,3.0,1.0,2.0,1.0,1.0,0.403932,0.430918,4.0,6.0,6.0,6.0,22.0,52.0,53.0,109.0,1.0,0.4380165289256198,1.0,1.0,0.0
7303,3.0,1.0,7.0,1.0,0.288675,0.0148554,0.161273,0.0,0.0,0.0,0.0,9.0,62.0,62.0,96.0,1.0,0.16210526315789472,1.0,0.0,0.0
7304,3.0,1.0,3.0,1.0,0.288675,0.545647,0.193764,1.0,8.0,11.0,11.0,21.0,54.0,84.0,84.0,-1.0,0.07920792079207921,1.0,0.0,1.0
7305,3.0,1.0,6.0,1.0,0.377964,0.344044,0.287023,0.0,0.0,0.0,0.0,45.0,51.0,79.0,131.0,-1.0,1.0,1.0,0.0,0.0
7306,3.0,1.0,5.0,1.0,0.0741249,0.35832,0.319226,1.0,1.0,1.0,1.0,38.0,84.0,107.0,140.0,-1.0,0.10786802030456853,1.0,0.0,1.0
7307,3.0,1.0,1.0,1.0,1.0,0.129715,0.486858,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.6286427976686095,1.0,1.0,0.0
7308,3.0,1.0,4.0,1.0,0.133631,0.606158,0.233009,1.0,1.0,1.0,1.0,6.0,57.0,99.0,123.0,-1.0,0.19373776908023482,1.0,0.0,1.0
7309,3.0,2.0,7.0,1.0,0.19245,0.790313,0.0677887,0.0,0.0,0.0,0.0,16.0,32.0,116.0,118.0,-1.0,0.13839285714285715,0.0,0.0,1.0
7310,3.0,1.0,4.0,1.0,0.0805823,0.162919,0.222687,2.0,2.0,2.0,2.0,2.0,4.0,24.0,70.0,-1.0,0.10922587486744433,1.0,0.0,0.0
7311,3.0,1.0,1.0,1.0,1.0,0.765473,0.0795164,0.0,0.0,0.0,0.0,3.0,8.0,10.0,29.0,-1.0,1.0,1.0,0.0,1.0
7312,3.0,1.0,2.0,1.0,0.0890871,0.581108,0.281093,0.0,0.0,0.0,0.0,16.0,22.0,24.0,42.0,-1.0,0.20642201834862386,1.0,0.0,1.0
7313,3.0,1.0,4.0,1.0,0.188982,0.0371415,0.838644,1.0,1.0,1.0,1.0,6.0,25.0,30.0,32.0,1.0,0.1435114503816794,1.0,1.0,0.0
7314,3.0,3.0,13.0,1.0,0.0545545,0.306754,0.143239,12.0,12.0,12.0,12.0,57.0,60.0,80.0,86.0,1.0,0.11878453038674033,0.0,0.0,0.0
7315,3.0,2.0,5.0,1.0,1.0,0.16092,0.225036,1.0,1.0,1.0,1.0,9.0,64.0,71.0,90.0,-1.0,0.2853982300884956,0.0,0.0,0.0
7316,3.0,2.0,8.0,1.0,0.308607,0.0144856,0.0849345,0.0,0.0,0.0,0.0,2.0,8.0,8.0,10.0,-1.0,0.11875589066918002,0.0,0.0,0.0
7317,3.0,1.0,4.0,1.0,0.0870388,0.731771,0.0779246,5.0,5.0,5.0,5.0,15.0,37.0,95.0,101.0,1.0,0.10718358038768529,1.0,0.0,1.0
7318,3.0,2.0,9.0,1.0,0.213201,0.148547,0.45879,3.0,3.0,3.0,3.0,32.0,63.0,128.0,128.0,-1.0,0.1925133689839572,0.0,1.0,0.0
7319,3.0,1.0,1.0,1.0,0.447214,0.493757,0.353012,0.0,0.0,0.0,0.0,24.0,27.0,76.0,98.0,1.0,1.0,1.0,0.0,1.0
7320,3.0,1.0,7.0,1.0,0.0442807,0.17598,0.654103,1.0,1.0,1.0,1.0,10.0,31.0,72.0,101.0,1.0,0.09975961538461539,1.0,1.0,0.0
7321,3.0,1.0,6.0,1.0,0.0928477,0.727951,0.0794692,9.0,9.0,9.0,9.0,16.0,48.0,53.0,100.0,1.0,0.09763948497854077,1.0,0.0,1.0
7322,3.0,2.0,13.0,1.0,0.105409,0.35649,0.27817,0.0,0.0,0.0,0.0,14.0,36.0,61.0,99.0,1.0,1.0,0.0,0.0,0.0
7323,3.0,1.0,5.0,1.0,0.178174,0.460082,0.254433,2.0,2.0,2.0,2.0,7.0,36.0,68.0,73.0,-1.0,0.14123006833712984,1.0,0.0,1.0
7324,3.0,1.0,6.0,1.0,0.113228,0.819138,0.0556304,14.0,14.0,14.0,14.0,45.0,52.0,68.0,91.0,-1.0,0.09320905459387484,1.0,0.0,1.0
7325,1.0,1.0,5.0,1.0,1.0,0.0341863,0.842094,0.0,0.0,0.0,0.0,38.0,84.0,92.0,121.0,-1.0,1.0,1.0,1.0,0.0
7326,3.0,1.0,1.0,1.0,1.0,0.127643,0.47913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9144981412639405,1.0,1.0,0.0
7327,3.0,1.0,5.0,1.0,0.316228,0.392802,0.25169,0.0,0.0,0.0,0.0,25.0,99.0,134.0,150.0,1.0,1.0,1.0,0.0,1.0
7328,3.0,1.0,3.0,1.0,0.123091,0.510058,0.33872,1.0,1.0,1.0,1.0,14.0,65.0,149.0,154.0,1.0,0.13133940182054615,1.0,0.0,1.0
7329,3.0,1.0,6.0,1.0,0.114708,0.817904,0.0560571,4.0,4.0,4.0,4.0,20.0,32.0,55.0,132.0,1.0,0.06919642857142858,1.0,0.0,1.0
7330,3.0,1.0,7.0,1.0,0.316228,0.808965,0.059848,0.0,0.0,2.0,2.0,11.0,36.0,52.0,103.0,1.0,0.20774647887323944,1.0,0.0,1.0
7331,3.0,1.0,6.0,1.0,0.108148,0.0159271,0.184754,5.0,5.0,5.0,5.0,15.0,48.0,55.0,83.0,1.0,0.13117699910152741,1.0,0.0,0.0
7332,3.0,1.0,7.0,1.0,0.0377157,0.790108,0.0749699,2.0,2.0,2.0,2.0,11.0,40.0,65.0,81.0,-1.0,0.12266112266112267,1.0,0.0,1.0
7333,3.0,1.0,5.0,1.0,0.0824786,0.700629,0.0907987,0.0,0.0,0.0,0.0,4.0,5.0,22.0,48.0,-1.0,0.08463949843260188,1.0,0.0,1.0
7334,3.0,2.0,4.0,1.0,0.0790569,0.562027,0.296497,4.0,4.0,4.0,4.0,27.0,33.0,35.0,68.0,-1.0,0.1330739299610895,0.0,0.0,1.0
7335,3.0,1.0,1.0,1.0,1.0,0.765832,0.0786032,1.0,1.0,1.0,1.0,12.0,12.0,12.0,14.0,-1.0,1.0,1.0,0.0,1.0
7336,3.0,1.0,7.0,1.0,0.104257,0.814565,0.0575173,0.0,0.0,0.0,0.0,34.0,92.0,96.0,98.0,-1.0,0.09617271835132483,1.0,0.0,1.0
7337,1.0,2.0,2.0,1.0,0.707107,0.761232,0.0588787,0.0,0.0,0.0,0.0,22.0,84.0,118.0,119.0,-1.0,1.0,0.0,0.0,1.0
7338,3.0,1.0,2.0,1.0,0.171499,0.102865,0.517031,0.0,0.0,0.0,0.0,10.0,18.0,69.0,130.0,-1.0,0.10645933014354067,1.0,1.0,0.0
7339,3.0,1.0,6.0,1.0,0.0289157,0.0967278,0.579859,1.0,1.0,1.0,1.0,22.0,33.0,62.0,124.0,-1.0,0.1062124248496994,1.0,1.0,0.0
7340,3.0,1.0,2.0,1.0,0.0912871,0.135101,0.474697,0.0,0.0,0.0,0.0,2.0,35.0,43.0,94.0,-1.0,0.11072056239015818,1.0,1.0,0.0
7341,3.0,1.0,2.0,1.0,0.218218,0.00826685,0.540856,0.0,0.0,0.0,0.0,28.0,54.0,64.0,93.0,-1.0,0.21543408360128619,1.0,1.0,0.0
7342,3.0,1.0,7.0,1.0,0.0581238,0.017629,0.0560892,3.0,3.0,3.0,3.0,31.0,63.0,96.0,104.0,-1.0,0.15494505494505495,1.0,0.0,0.0
7343,3.0,1.0,4.0,1.0,0.447214,0.456115,0.0905797,0.0,0.0,0.0,0.0,15.0,21.0,77.0,103.0,1.0,0.2905788876276958,1.0,0.0,1.0
7344,3.0,2.0,8.0,1.0,0.0485643,0.818777,0.0557791,1.0,1.0,1.0,1.0,10.0,24.0,68.0,94.0,-1.0,0.06440677966101695,0.0,0.0,1.0
7345,3.0,1.0,6.0,1.0,0.111803,0.0324336,0.847617,0.0,0.0,0.0,0.0,13.0,38.0,38.0,99.0,1.0,0.08536585365853659,1.0,1.0,0.0
7346,3.0,1.0,2.0,1.0,0.086711,0.818754,0.0557884,0.0,0.0,0.0,0.0,10.0,32.0,48.0,80.0,1.0,1.0,1.0,0.0,1.0
7347,3.0,1.0,6.0,1.0,0.298142,0.712747,0.0857106,3.0,3.0,3.0,3.0,11.0,35.0,60.0,60.0,1.0,0.11015490533562823,1.0,0.0,1.0
7348,3.0,1.0,1.0,1.0,0.124035,0.750968,0.0703063,1.0,1.0,1.0,1.0,16.0,18.0,40.0,62.0,1.0,0.08281053952321205,1.0,0.0,1.0
7349,3.0,2.0,3.0,1.0,0.086711,0.81872,0.0558025,4.0,4.0,4.0,4.0,13.0,24.0,37.0,62.0,1.0,0.07848837209302326,0.0,0.0,1.0
7350,3.0,1.0,4.0,1.0,0.196116,0.813496,0.0587108,0.0,0.0,0.0,0.0,35.0,60.0,61.0,83.0,1.0,1.0,1.0,0.0,1.0
7351,3.0,2.0,7.0,1.0,0.171499,0.144595,0.238064,1.0,1.0,1.0,1.0,35.0,78.0,95.0,108.0,1.0,0.08398950131233596,0.0,0.0,0.0
7352,3.0,2.0,2.0,1.0,1.0,0.0679712,0.786771,3.0,3.0,3.0,3.0,23.0,87.0,112.0,114.0,1.0,0.5435435435435435,0.0,1.0,0.0
7353,3.0,1.0,2.0,1.0,0.353553,0.65835,0.22046,0.0,0.0,0.0,0.0,109.0,111.0,163.0,207.0,1.0,1.0,1.0,0.0,1.0
7354,3.0,1.0,2.0,1.0,0.591608,0.434487,0.403948,0.0,0.0,0.0,0.0,61.0,167.0,192.0,256.0,-1.0,0.7204058624577226,1.0,0.0,1.0
7355,3.0,1.0,4.0,1.0,0.125988,0.0969959,0.579278,2.0,2.0,2.0,2.0,40.0,207.0,209.0,263.0,1.0,0.07320099255583126,1.0,1.0,0.0
7356,3.0,1.0,2.0,1.0,0.142134,0.675999,0.159684,1.0,1.0,1.0,1.0,16.0,115.0,225.0,243.0,-1.0,0.19439868204283361,1.0,0.0,1.0
7357,3.0,2.0,9.0,1.0,0.188982,0.1884,0.416251,5.0,5.0,5.0,5.0,17.0,69.0,234.0,244.0,1.0,0.11491935483870967,0.0,1.0,0.0
7358,3.0,1.0,2.0,1.0,1.0,0.515614,0.334239,1.0,1.0,1.0,1.0,67.0,68.0,95.0,194.0,1.0,0.5443548387096774,1.0,0.0,1.0
7359,3.0,1.0,1.0,1.0,1.0,0.744822,0.0882059,5.0,5.0,5.0,7.0,36.0,103.0,114.0,172.0,-1.0,0.8070866141732284,1.0,0.0,1.0
7360,3.0,1.0,2.0,1.0,0.0912871,0.698351,0.102679,0.0,0.0,0.0,0.0,19.0,123.0,124.0,151.0,-1.0,0.24623115577889448,1.0,0.0,1.0
7361,3.0,2.0,6.0,1.0,0.57735,0.0977627,0.524394,1.0,1.0,1.0,1.0,21.0,75.0,142.0,156.0,-1.0,0.1964735516372796,0.0,1.0,0.0
7362,1.0,1.0,1.0,1.0,1.0,0.0234024,0.0491309,0.0,0.0,0.0,0.0,30.0,71.0,173.0,174.0,1.0,1.0,1.0,0.0,0.0
7363,3.0,1.0,2.0,1.0,1.0,0.226314,0.60044,3.0,3.0,5.0,5.0,47.0,48.0,100.0,154.0,-1.0,0.9166666666666666,1.0,1.0,0.0
7364,3.0,1.0,4.0,1.0,0.223607,0.664948,0.039538,0.0,0.0,0.0,0.0,28.0,76.0,107.0,148.0,1.0,0.11247443762781185,1.0,0.0,1.0
7365,3.0,1.0,7.0,1.0,0.0690066,0.694349,0.193157,9.0,9.0,9.0,9.0,15.0,91.0,93.0,145.0,1.0,0.09013785790031813,1.0,0.0,1.0
7366,3.0,1.0,6.0,1.0,0.0727393,0.375328,0.26532,0.0,0.0,0.0,0.0,7.0,50.0,99.0,130.0,1.0,0.2088724584103512,1.0,0.0,1.0
7367,3.0,3.0,17.0,1.0,0.258199,0.122504,0.490381,0.0,0.0,0.0,0.0,12.0,34.0,110.0,112.0,1.0,1.0,0.0,1.0,0.0
7368,3.0,1.0,1.0,1.0,1.0,0.101883,0.547431,2.0,2.0,2.0,3.0,5.0,13.0,34.0,87.0,1.0,0.30303030303030304,1.0,1.0,0.0
7369,3.0,1.0,4.0,1.0,0.182574,0.149559,0.234213,0.0,1.0,1.0,1.0,8.0,14.0,30.0,50.0,1.0,0.2723404255319149,1.0,0.0,0.0
7370,3.0,1.0,1.0,1.0,0.408248,0.35962,0.276016,1.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,1.0,0.18328445747800587,1.0,0.0,0.0
7371,3.0,1.0,6.0,1.0,1.0,0.259543,0.566715,0.0,0.0,1.0,1.0,13.0,25.0,29.0,46.0,1.0,0.45610278372591007,1.0,1.0,0.0
7372,3.0,2.0,8.0,1.0,0.240772,0.818338,0.0559593,1.0,1.0,2.0,2.0,4.0,20.0,34.0,41.0,1.0,0.05549845837615622,0.0,0.0,1.0
7373,3.0,2.0,11.0,1.0,0.40032,0.208157,0.193264,1.0,1.0,1.0,1.0,8.0,8.0,23.0,37.0,1.0,0.2032258064516129,0.0,0.0,0.0
7374,3.0,1.0,3.0,1.0,0.5,0.514546,0.212663,0.0,0.0,0.0,0.0,51.0,60.0,65.0,80.0,1.0,0.3210445468509985,1.0,0.0,1.0
7375,3.0,1.0,6.0,1.0,0.196116,0.651317,0.225865,0.0,0.0,0.0,0.0,6.0,67.0,67.0,82.0,1.0,0.15738963531669867,1.0,0.0,1.0
7376,3.0,2.0,5.0,1.0,0.136083,0.124277,0.488147,1.0,1.0,1.0,1.0,20.0,80.0,87.0,92.0,1.0,0.11889035667107001,0.0,1.0,0.0
